state_code,division,year,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12
2,0,2008,8.0,1.99,1.19,0.07,0.02,0.65,0.15,2.25,2.31,0.62,0.28,0.89
2,0,2009,9.0,0.52,1.02,0.17,0.29,0.74,0.34,1.09,0.66,0.69,0.15,0.15
2,0,2010,10.0,3.41,1.44,1.03,0.27,0.06,0.08,1.97,1.84,0.6,1.35,0.19
2,0,2011,11.0,0.05,1.05,0.33,0.41,0.28,0.02,1.76,1.28,1.31,0.67,0.92
2,0,2012,12.0,0.26,0.43,0.69,0.32,0.05,0.08,2.52,2.22,1.07,0.25,0.21
2,0,2013,13.0,1.3,0.51,0.57,0.2,0.06,0.03,2.68,2.39,1.88,0.21,1.86
2,0,2014,14.0,0.03,0.16,0.9,0.24,0.07,0.01,1.86,3.13,2.49,0.6,0.11
2,0,2015,15.0,1.79,0.64,1.12,0.42,1.0,0.8,1.91,2.1,1.37,1.88,0.76
2,0,2016,16.0,1.4,0.29,0.11,0.8,0.52,0.43,1.39,2.57,1.35,0.35,0.94
2,0,2017,17.0,2.07,1.26,0.41,0.19,0.41,0.06,2.89,1.39,0.61,0.03,0.02
2,0,2018,18.0,0.56,1.07,0.44,0.04,0.15,0.33,2.59,2.0,0.81,2.7,0.27
2,0,2019,19.0,1.5,2.74,1.22,0.3,0.91,0.06,0.79,0.88,1.68,0.02,2.96
2,0,2020,20.0,0.45,1.1,2.38,0.36,0.11,0.04,0.71,0.6,0.11,0.14,0.27
2,0,2021,21.0,1.31,0.23,0.73,0.19,0.04,0.22,3.82,2.18,1.29,0.74,0.05
2,0,2022,22.0,0.3,0.4,0.58,0.02,0.0,0.7,2.27,3.24,1.45,1.22,0.42
2,0,2023,23.0,2.21,1.05,2.09,0.02,0.46,0.09,0.52,1.83,1.18,0.19,0.47
2,0,2024,24.0,1.37,1.73,1.61,0.56,0.05,0.58,1.23,1.67,0.25,0.43,0.35
2,0,2025,25.0,0.09,0.27,0.97,0.35,0.42,0.55,0.83,1.2,-9.99,-9.99,-9.99
3,0,1895,95.0,5.04,0.75,5.17,1.97,4.21,5.42,7.45,2.64,2.15,1.47,4.61
3,0,1896,96.0,3.96,3.28,5.16,3.82,3.72,2.26,1.32,2.59,3.41,3.62,4.47
3,0,1897,97.0,6.59,2.64,9.0,4.34,2.07,3.34,3.38,2.63,0.64,1.76,2.87
3,0,1898,98.0,8.09,2.07,6.01,3.08,6.33,4.7,4.19,4.1,6.78,5.43,3.29
3,0,1899,99.0,6.05,2.13,2.91,3.18,6.54,2.48,5.06,2.17,1.31,2.89,2.7
3,0,1900,0.0,2.66,4.86,2.57,4.95,3.46,6.5,4.06,3.16,4.13,4.18,4.34
3,0,1901,1.0,2.22,2.66,4.47,3.69,2.89,1.37,2.49,3.05,3.09,2.23,2.91
3,0,1902,2.0,4.41,2.6,5.74,2.97,4.06,5.42,4.88,2.56,5.31,2.54,6.59
3,0,1903,3.0,2.65,7.78,5.47,1.79,7.17,2.49,4.09,4.64,2.65,2.32,0.65
3,0,1904,4.0,3.6,2.53,5.59,4.02,3.4,7.34,4.66,2.53,2.32,0.87,1.47
3,0,1905,5.0,4.63,2.78,5.71,6.47,9.51,6.21,7.64,3.94,4.01,4.63,3.32
3,0,1906,6.0,5.24,2.16,5.76,2.5,5.35,4.85,6.2,5.19,6.33,2.48,5.95
3,0,1907,7.0,5.75,2.91,3.42,5.54,9.58,4.41,2.0,3.16,2.28,2.95,5.7
3,0,1908,8.0,3.86,5.37,4.14,6.37,6.95,4.03,3.17,4.84,4.34,0.48,5.59
3,0,1909,9.0,1.82,5.55,3.92,4.72,7.0,4.13,2.55,1.46,2.78,1.97,3.85
3,0,1910,10.0,2.6,3.92,1.42,5.31,6.67,4.8,5.62,3.82,2.22,5.08,0.52
3,0,1911,11.0,1.0,4.37,2.14,9.83,1.15,2.54,4.63,8.47,3.53,1.61,3.26
3,0,1912,12.0,3.1,2.86,8.48,8.22,2.53,5.72,3.01,3.65,2.57,3.2,1.82
3,0,1913,13.0,8.3,3.84,4.88,5.07,3.53,1.66,4.17,1.59,10.27,5.25,2.41
3,0,1914,14.0,1.62,4.09,4.94,4.8,3.23,1.15,2.67,7.16,3.16,1.71,2.33
3,0,1915,15.0,4.3,4.63,3.67,2.92,5.86,5.17,2.1,10.84,1.54,2.75,5.42
3,0,1916,16.0,9.59,1.82,2.18,3.69,3.86,5.08,2.24,3.09,3.66,2.33,2.93
3,0,1917,17.0,3.82,1.92,5.21,5.68,3.04,4.91,5.07,4.28,1.69,1.89,1.84
3,0,1918,18.0,4.75,1.12,1.26,7.59,3.06,3.52,1.29,3.85,4.64,4.07,3.88
3,0,1919,19.0,2.98,3.23,5.44,3.72,6.45,5.53,2.14,4.27,2.77,10.18,6.49
3,0,1920,20.0,6.42,1.5,5.42,5.6,7.95,3.44,4.48,3.98,3.28,4.25,2.13
3,0,1921,21.0,1.99,3.74,6.68,8.16,2.18,4.55,2.7,5.74,3.73,0.78,5.73
3,0,1922,22.0,2.77,3.97,8.72,5.37,5.23,2.58,4.05,1.92,1.23,1.47,3.83
3,0,1923,23.0,5.65,4.68,4.89,6.48,8.25,5.09,3.66,2.42,5.42,3.43,3.46
3,0,1924,24.0,3.32,2.28,3.21,4.82,4.83,3.75,2.38,2.42,3.98,0.24,2.29
3,0,1925,25.0,2.72,3.3,1.72,2.44,1.91,2.02,5.17,1.74,5.63,7.63,5.72
3,0,1926,26.0,4.55,1.89,5.78,2.58,2.48,2.68,3.27,5.57,3.69,5.68,3.32
3,0,1927,27.0,5.13,2.7,7.2,12.39,6.43,6.37,4.24,6.03,3.59,2.94,3.62
3,0,1928,28.0,1.96,2.2,2.57,8.77,3.44,9.19,4.04,4.42,0.54,4.66,4.1
3,0,1929,29.0,4.96,4.02,3.82,5.44,6.26,3.64,3.03,1.23,2.51,4.5,2.87
3,0,1930,30.0,9.32,3.93,2.25,1.39,10.12,0.85,0.69,2.43,4.01,4.92,3.95
3,0,1931,31.0,1.25,4.74,4.28,2.67,3.51,2.51,6.44,4.61,0.96,2.42,6.33
3,0,1932,32.0,10.1,4.87,4.47,2.79,1.95,4.81,4.76,1.68,2.53,3.45,2.11
3,0,1933,33.0,3.61,3.79,5.04,4.78,6.0,1.31,5.67,4.18,4.73,2.65,1.85
3,0,1934,34.0,3.05,2.22,6.78,3.3,3.32,2.96,1.63,2.74,5.28,0.84,7.08
3,0,1935,35.0,5.95,2.37,8.0,4.67,8.39,7.94,2.21,1.82,3.01,4.79,3.78
3,0,1936,36.0,1.23,1.75,2.37,2.58,2.48,1.23,5.18,0.47,4.35,4.85,3.03
3,0,1937,37.0,12.52,2.19,3.11,3.26,3.54,4.95,3.88,3.3,4.24,4.85,4.81
3,0,1938,38.0,6.39,5.97,5.93,4.91,4.64,4.39,3.85,2.4,1.45,0.91,5.27
3,0,1939,39.0,6.44,8.65,3.66,7.11,4.88,4.37,3.28,2.55,1.72,1.7,3.34
3,0,1940,40.0,1.55,3.32,2.45,6.89,3.55,4.45,4.76,4.8,1.85,1.87,6.18
3,0,1941,41.0,3.46,2.89,2.44,5.0,2.26,3.78,5.11,3.89,3.31,7.99,2.3
3,0,1942,42.0,3.21,2.9,3.99,8.23,3.88,4.36,1.35,5.98,3.27,2.98,3.61
3,0,1943,43.0,1.16,1.0,5.86,3.21,7.29,2.88,1.14,1.05,3.17,3.39,1.26
3,0,1944,44.0,2.68,7.68,6.2,6.45,6.5,2.74,2.49,4.66,1.9,0.98,4.75
3,0,1945,45.0,2.5,7.75,10.87,7.73,5.09,8.82,4.25,3.37,7.58,3.18,4.36
3,0,1946,46.0,7.82,5.13,5.6,5.43,9.54,2.19,4.04,1.76,1.53,2.72,8.74
3,0,1947,47.0,2.77,0.91,2.95,5.71,5.28,4.01,1.19,2.12,3.24,3.79,5.33
3,0,1948,48.0,3.52,6.39,5.86,3.53,5.02,4.49,4.05,4.05,1.01,2.36,6.2
3,0,1949,49.0,10.11,3.74,5.83,2.81,4.83,5.26,4.43,3.12,2.91,8.93,0.38
3,0,1950,50.0,10.0,6.46,4.85,3.21,7.41,3.5,6.53,6.96,5.38,1.93,2.37
3,0,1951,51.0,5.78,4.99,2.51,4.31,1.83,6.66,5.91,2.55,4.79,3.85,5.3
3,0,1952,52.0,3.96,3.89,5.52,5.72,4.09,0.49,2.51,3.19,2.04,0.73,7.04
3,0,1953,53.0,3.81,3.38,7.34,7.27,7.95,0.66,4.75,1.48,0.94,1.41,2.22
3,0,1954,54.0,6.17,2.36,2.01,3.86,5.73,1.36,1.57,1.5,2.44,4.67,1.51
3,0,1955,55.0,1.72,4.53,5.79,4.76,6.45,3.68,3.8,2.85,3.11,2.51,2.01
3,0,1956,56.0,3.41,8.52,2.47,4.42,3.55,3.83,3.0,2.27,1.06,2.73,3.96
3,0,1957,57.0,6.18,5.08,4.1,11.8,8.49,5.65,4.08,4.5,4.83,4.57,9.17
3,0,1958,58.0,3.07,1.99,5.57,7.16,7.35,6.01,5.83,3.34,6.71,1.47,5.66
3,0,1959,59.0,2.38,4.51,4.12,3.53,3.42,5.03,5.43,2.91,4.31,3.73,2.93
3,0,1960,60.0,3.7,3.22,3.28,2.18,6.05,5.37,3.48,3.16,3.18,3.41,2.79
3,0,1961,61.0,1.25,4.77,8.36,3.03,7.44,3.25,6.07,3.69,2.89,1.86,6.65
3,0,1962,62.0,5.02,5.29,4.16,2.98,2.24,5.28,3.36,3.18,5.96,4.57,2.1
3,0,1963,63.0,1.01,1.38,4.57,3.62,3.47,3.17,4.91,1.78,1.85,0.13,4.01
3,0,1964,64.0,1.34,2.86,7.21,8.11,2.8,1.67,2.66,5.67,5.29,0.79,3.94
3,0,1965,65.0,4.02,5.28,4.61,2.55,5.12,4.0,3.15,3.0,7.76,0.49,1.74
3,0,1966,66.0,4.3,5.69,1.07,8.5,4.06,0.92,3.48,6.48,2.41,2.71,2.16
3,0,1967,67.0,1.56,2.05,2.63,5.35,7.85,3.77,4.85,2.64,4.03,4.64,1.87
3,0,1968,68.0,4.64,1.87,6.34,5.36,9.75,3.82,3.34,2.79,5.8,2.72,5.95
3,0,1969,69.0,5.84,3.45,3.83,3.99,3.5,3.94,3.48,2.28,1.67,4.37,3.81
3,0,1970,70.0,1.04,3.39,5.62,6.9,3.27,4.07,3.08,4.57,5.12,6.64,2.55
3,0,1971,71.0,2.5,3.65,2.7,2.52,4.37,2.7,6.01,4.12,1.84,2.03,2.77
3,0,1972,72.0,3.15,1.15,3.15,3.6,2.92,3.18,4.06,2.41,5.71,6.29,7.74
3,0,1973,73.0,4.74,3.36,10.15,10.07,5.35,4.76,4.26,1.9,6.42,5.5,8.09
3,0,1974,74.0,5.22,2.81,2.93,5.81,5.48,8.19,2.63,5.89,6.64,3.17,6.79
3,0,1975,75.0,3.59,5.46,8.78,3.64,6.31,4.87,3.49,4.39,3.93,1.53,3.84
3,0,1976,76.0,2.37,3.11,5.88,2.44,5.12,6.06,2.82,1.54,3.15,4.75,1.63
3,0,1977,77.0,2.86,2.33,7.23,3.84,2.08,4.02,4.45,3.47,6.53,1.27,5.78
3,0,1978,78.0,4.72,2.02,4.11,3.06,7.06,3.61,2.79,4.36,2.62,1.35,6.92
3,0,1979,79.0,4.62,4.94,5.63,7.83,9.26,4.13,5.31,3.56,3.9,3.24,4.06
3,0,1980,80.0,2.89,1.59,6.05,4.52,5.65,2.44,1.39,0.66,6.1,3.43,3.69
3,0,1981,81.0,1.12,3.3,4.01,2.54,7.73,5.41,4.49,3.83,1.79,5.72,2.22
3,0,1982,82.0,5.85,2.8,2.07,5.29,4.61,6.24,2.78,3.62,1.28,3.96,6.96
3,0,1983,83.0,1.13,3.5,3.15,5.79,7.68,3.94,2.44,1.6,1.8,2.9,6.09
3,0,1984,84.0,1.67,4.5,5.56,4.02,7.19,2.2,3.54,4.59,4.23,12.82,6.18
3,0,1985,85.0,3.01,3.96,5.6,5.49,3.39,3.02,2.93,3.26,3.32,5.65,6.14
3,0,1986,86.0,0.45,3.19,2.65,6.41,4.57,6.0,1.32,4.05,3.24,5.18,5.94
3,0,1987,87.0,2.42,6.57,3.74,1.17,5.11,3.42,3.2,2.61,3.32,2.53,8.89
3,0,1988,88.0,2.6,2.87,5.23,3.56,1.84,1.38,5.41,2.65,3.55,3.95,9.37
3,0,1989,89.0,4.57,8.57,5.89,2.09,6.51,6.73,6.76,1.85,3.49,1.34,1.74
3,0,1990,90.0,6.27,6.93,8.9,6.14,9.53,2.71,2.32,2.32,3.99,6.75,3.77
3,0,1991,91.0,4.59,3.74,3.65,12.28,5.57,2.84,3.17,3.69,3.46,7.21,5.16
3,0,1992,92.0,2.42,3.28,5.24,2.61,3.38,6.95,5.49,2.68,4.39,1.59,5.4
3,0,1993,93.0,4.77,2.97,3.32,5.96,5.11,4.12,1.4,3.6,5.14,5.53,5.42
3,0,1994,94.0,5.44,3.87,5.16,4.25,3.97,4.06,6.59,3.1,2.2,3.88,7.14
3,0,1995,95.0,5.08,2.05,3.47,6.03,4.9,3.67,4.22,1.24,2.64,2.39,2.82
3,0,1996,96.0,2.81,1.63,3.64,4.52,3.85,4.34,5.45,3.02,6.09,3.99,8.89
3,0,1997,97.0,2.93,6.02,6.15,7.72,3.92,5.07,1.99,3.17,2.9,4.52,3.47
3,0,1998,98.0,6.33,4.77,5.79,3.23,3.41,2.0,3.47,3.24,4.24,5.11,3.01
3,0,1999,99.0,6.89,1.33,5.33,5.59,4.62,5.35,1.79,1.2,1.77,3.12,1.85
3,0,2000,0.0,2.32,2.66,4.24,3.61,6.69,6.93,1.54,0.43,2.95,1.76,8.97
3,0,2001,1.0,3.48,8.07,3.78,2.34,5.64,3.15,2.58,2.84,3.65,5.82,5.78
3,0,2002,2.0,4.01,2.73,9.5,3.33,6.16,2.57,4.13,3.36,2.98,4.35,2.17
3,0,2003,3.0,0.67,6.05,2.01,2.6,6.87,5.75,3.56,2.93,3.6,2.43,5.26
3,0,2004,4.0,3.26,4.1,4.48,6.28,5.0,5.81,4.71,2.76,0.4,8.17,8.99
3,0,2005,5.0,5.32,2.84,3.5,4.12,1.93,1.98,4.05,3.04,4.77,0.26,3.2
3,0,2006,6.0,4.61,2.51,5.02,4.56,3.93,2.56,2.79,3.74,4.33,4.52,4.88
3,0,2007,7.0,6.92,2.44,1.64,4.22,3.69,3.65,5.75,0.89,4.56,5.15,2.06
3,0,2008,8.0,1.73,4.67,9.06,8.13,4.55,4.06,2.9,7.27,7.63,3.71,2.31
3,0,2009,9.0,2.74,2.71,5.35,5.21,11.03,2.61,7.55,3.55,8.64,14.13,1.7
3,0,2010,10.0,3.92,3.32,2.99,3.06,6.2,2.61,4.46,1.73,3.3,1.31,4.35
3,0,2011,11.0,1.6,4.12,2.8,10.6,8.31,1.67,2.03,4.26,2.49,2.54,8.45
3,0,2012,12.0,2.92,3.03,6.71,2.56,1.47,1.98,2.82,4.37,5.01,3.29,1.74
3,0,2013,13.0,6.04,4.07,3.51,5.23,6.29,3.32,4.04,3.83,3.47,4.84,3.85
3,0,2014,14.0,1.98,2.67,4.66,5.54,6.05,6.24,4.34,2.89,2.42,5.43,2.68
3,0,2015,15.0,3.49,3.18,8.02,5.75,10.56,3.99,4.92,3.02,1.47,3.75,10.72
3,0,2016,16.0,2.02,2.43,9.89,5.8,4.54,3.1,4.82,7.42,1.8,1.58,3.28
3,0,2017,17.0,3.02,2.76,4.56,8.74,6.59,4.24,4.72,6.3,1.21,1.82,1.11
3,0,2018,18.0,2.7,11.81,5.45,5.06,3.28,2.94,3.24,6.43,5.32,5.22,5.11
3,0,2019,19.0,4.51,7.76,3.98,8.25,9.18,6.12,4.83,4.51,1.98,7.56,4.66
3,0,2020,20.0,6.15,5.79,7.39,6.11,6.94,4.67,3.64,6.74,5.65,4.42,1.94
3,0,2021,21.0,4.12,3.4,6.15,5.54,6.73,4.87,4.72,3.02,1.87,4.21,2.12
3,0,2022,22.0,3.39,4.41,5.76,6.48,6.47,3.38,3.19,4.42,1.26,3.24,4.51
3,0,2023,23.0,5.89,4.81,8.13,5.37,3.84,4.09,5.03,3.13,2.56,4.58,2.15
3,0,2024,24.0,7.59,2.48,5.32,5.46,6.28,3.06,5.31,1.92,3.69,0.78,6.15
3,0,2025,25.0,4.1,4.17,2.6,9.99,8.4,5.32,2.93,3.12,-9.99,-9.99,-9.99
4,0,1895,95.0,9.25,2.56,2.52,1.25,1.41,0.04,0.14,0.16,0.92,0.49,1.61
4,0,1896,96.0,8.02,0.6,3.87,4.28,1.93,0.08,0.29,0.56,0.47,1.5,4.18
4,0,1897,97.0,3.12,5.89,4.46,0.62,0.35,0.58,0.11,0.24,0.39,1.94,1.83
4,0,1898,98.0,1.34,3.06,0.94,0.52,1.73,0.48,0.1,0.17,0.63,0.7,1.41
4,0,1899,99.0,4.77,0.81,5.45,0.71,0.99,0.49,0.06,0.22,0.13,3.46,4.15
4,0,1900,0.0,2.82,1.33,2.27,2.11,1.53,0.32,0.21,0.08,0.27,2.51,4.82
4,0,1901,1.0,5.33,5.36,1.14,2.29,1.11,0.04,0.02,0.32,1.09,1.5,2.57
4,0,1902,2.0,1.29,7.89,3.2,2.11,0.94,0.08,0.19,0.12,0.05,1.75,3.97
4,0,1903,3.0,4.84,1.71,5.23,1.06,0.29,0.21,0.04,0.09,0.24,0.5,5.02
4,0,1904,4.0,1.84,7.93,6.86,2.23,0.34,0.09,0.24,0.41,1.41,2.3,1.28
4,0,1905,5.0,3.96,3.87,5.31,0.95,1.84,0.13,0.02,0.16,0.29,0.18,2.17
4,0,1906,6.0,6.53,4.09,7.79,1.74,2.67,0.77,0.13,0.32,0.27,0.11,1.83
4,0,1907,7.0,6.5,3.66,8.72,1.11,0.71,0.91,0.05,0.2,0.16,1.7,0.38
4,0,1908,8.0,3.89,3.85,1.04,0.61,1.36,0.19,0.11,0.31,0.72,1.27,1.69
4,0,1909,9.0,12.32,6.39,2.86,0.12,0.23,0.21,0.12,0.5,0.56,1.4,4.22
4,0,1910,10.0,3.76,2.02,2.47,0.54,0.22,0.07,0.25,0.05,0.61,0.79,2.23
4,0,1911,11.0,10.14,3.0,5.05,1.64,0.6,0.18,0.25,0.02,0.44,0.51,0.78
4,0,1912,12.0,2.67,0.83,4.49,2.83,1.5,0.49,0.19,0.16,1.04,1.01,2.31
4,0,1913,13.0,4.05,1.85,1.6,1.3,1.0,0.79,0.67,0.51,0.15,0.1,4.15
4,0,1914,14.0,10.61,4.15,0.92,1.98,0.6,0.7,0.14,0.03,0.33,1.41,0.69
4,0,1915,15.0,6.0,7.96,1.89,1.73,2.77,0.02,0.16,0.16,0.09,0.14,1.65
4,0,1916,16.0,11.01,2.83,2.53,0.55,0.61,0.24,0.32,0.31,0.5,1.54,1.39
4,0,1917,17.0,2.51,4.58,1.37,1.52,0.83,0.02,0.22,0.22,0.19,0.01,1.56
4,0,1918,18.0,1.06,5.2,5.33,0.61,0.35,0.12,0.24,0.27,1.55,1.0,2.51
4,0,1919,19.0,2.37,6.02,3.05,0.88,0.39,0.02,0.22,0.08,1.01,0.5,0.82
4,0,1920,20.0,0.91,2.3,4.49,2.04,0.21,0.51,0.13,0.47,0.37,2.08,4.51
4,0,1921,21.0,5.6,1.98,2.22,0.49,1.67,0.19,0.12,0.27,0.43,0.88,1.45
4,0,1922,22.0,2.89,5.55,3.0,0.63,1.05,0.34,0.25,0.35,0.11,1.48,2.68
4,0,1923,23.0,2.8,0.92,0.34,3.41,0.44,0.66,0.16,0.21,1.25,0.98,0.87
4,0,1924,24.0,1.6,1.54,2.19,0.75,0.07,0.05,0.03,0.15,0.14,2.92,2.1
4,0,1925,25.0,1.38,5.34,2.33,2.82,1.59,0.54,0.25,0.35,0.7,1.04,1.74
4,0,1926,26.0,3.03,4.83,0.4,3.88,0.63,0.09,0.08,0.21,0.11,1.24,6.99
4,0,1927,27.0,3.15,7.61,2.37,1.98,0.62,0.37,0.18,0.1,0.19,1.83,3.65
4,0,1928,28.0,1.71,2.23,4.5,1.5,0.56,0.12,0.02,0.02,0.1,0.45,2.78
4,0,1929,29.0,1.57,1.83,1.84,1.82,0.12,1.06,0.03,0.24,0.28,0.17,0.0
4,0,1930,30.0,4.59,2.87,2.68,1.51,1.2,0.05,0.04,0.14,0.63,0.42,2.01
4,0,1931,31.0,3.58,2.47,1.45,1.25,0.96,0.78,0.04,0.57,0.26,1.28,2.68
4,0,1932,32.0,2.8,3.49,1.09,1.49,1.2,0.22,0.07,0.05,0.19,0.43,1.06
4,0,1933,33.0,5.69,0.79,2.54,0.58,1.62,0.21,0.08,0.12,0.14,1.43,0.11
4,0,1934,34.0,1.91,3.01,0.96,0.6,0.84,0.68,0.11,0.24,0.33,1.99,3.79
4,0,1935,35.0,4.89,2.62,3.31,4.31,0.3,0.02,0.16,0.35,0.25,1.21,1.05
4,0,1936,36.0,4.83,8.04,1.51,1.38,0.69,0.83,0.41,0.24,0.18,1.17,0.14
4,0,1937,37.0,3.4,6.2,4.86,1.49,0.3,0.75,0.18,0.01,0.09,1.17,4.09
4,0,1938,38.0,3.46,8.36,8.01,1.85,0.46,0.23,0.25,0.11,0.46,1.51,1.24
4,0,1939,39.0,3.07,1.97,2.65,0.55,1.03,0.13,0.18,0.18,1.11,0.99,0.46
4,0,1940,40.0,7.05,7.77,3.74,1.24,0.68,0.13,0.01,0.02,0.64,1.74,1.24
4,0,1941,41.0,5.78,6.79,4.52,3.82,1.27,0.45,0.15,0.5,0.2,1.55,1.91
4,0,1942,42.0,3.64,3.58,1.62,3.57,1.86,0.1,0.04,0.28,0.08,0.53,3.55
4,0,1943,43.0,7.74,2.33,4.14,2.08,0.43,0.54,0.08,0.08,0.16,1.26,0.96
4,0,1944,44.0,2.87,5.35,1.74,1.9,0.74,0.63,0.12,0.03,0.1,1.1,5.09
4,0,1945,45.0,1.19,5.04,3.91,0.59,1.49,0.4,0.14,0.53,0.17,2.93,3.12
4,0,1946,46.0,1.5,2.11,2.77,0.33,0.59,0.06,0.46,0.12,0.24,1.02,4.55
4,0,1947,47.0,0.96,1.8,2.99,0.76,0.48,0.76,0.09,0.23,0.11,2.75,0.8
4,0,1948,48.0,2.04,1.99,3.48,4.38,1.31,0.66,0.17,0.08,0.4,0.88,1.11
4,0,1949,49.0,2.09,2.76,4.49,0.21,1.33,0.09,0.07,0.15,0.11,0.3,1.72
4,0,1950,50.0,5.39,2.71,2.85,1.34,0.63,0.34,0.24,0.07,0.51,3.41,4.24
4,0,1951,51.0,4.09,2.54,1.17,1.6,1.02,0.07,0.15,0.35,0.15,1.85,3.37
4,0,1952,52.0,7.44,2.58,4.78,1.5,0.46,0.68,0.4,0.05,0.45,0.12,2.29
4,0,1953,53.0,4.52,0.55,2.32,2.23,1.63,0.61,0.1,0.31,0.04,0.79,2.94
4,0,1954,54.0,5.93,3.02,4.13,1.67,0.13,0.68,0.24,0.27,0.22,0.29,2.75
4,0,1955,55.0,3.61,1.5,0.7,2.42,0.67,0.1,0.26,0.35,0.35,0.38,2.69
4,0,1956,56.0,6.96,3.17,0.41,1.83,1.42,0.2,0.3,0.03,0.25,2.3,0.11
4,0,1957,57.0,3.92,3.64,3.0,1.71,2.52,0.14,0.1,0.12,0.9,2.76,1.73
4,0,1958,58.0,4.34,8.22,5.74,3.96,0.85,0.87,0.32,0.38,0.57,0.39,0.96
4,0,1959,59.0,4.66,5.05,0.86,0.55,0.45,0.05,0.08,0.22,1.23,0.21,0.14
4,0,1960,60.0,3.68,5.14,2.84,1.42,1.05,0.02,0.14,0.02,0.26,0.55,4.52
4,0,1961,61.0,2.09,2.17,3.04,0.97,0.98,0.24,0.08,0.59,0.27,0.63,2.99
4,0,1962,62.0,2.03,7.92,2.75,0.47,0.74,0.11,0.11,0.25,0.3,3.94,1.29
4,0,1963,63.0,2.89,3.89,3.51,4.39,1.11,0.46,0.02,0.3,0.89,1.99,4.59
4,0,1964,64.0,3.58,0.31,2.0,0.74,1.03,0.63,0.17,0.14,0.14,1.07,3.99
4,0,1965,65.0,3.83,0.78,1.46,3.94,0.19,0.32,0.28,0.65,0.16,0.17,6.17
4,0,1966,66.0,3.05,1.89,1.28,0.71,0.27,0.12,0.17,0.15,0.32,0.21,4.81
4,0,1967,67.0,6.12,0.4,4.23,4.44,0.59,0.66,0.2,0.33,0.59,0.74,2.63
4,0,1968,68.0,3.71,2.72,2.41,0.52,0.63,0.21,0.36,0.53,0.07,1.41,2.67
4,0,1969,69.0,10.8,7.33,1.39,1.74,0.34,0.6,0.24,0.05,0.26,1.33,1.34
4,0,1970,70.0,8.16,2.16,2.44,0.68,0.22,0.59,0.13,0.19,0.04,0.97,6.56
4,0,1971,71.0,2.39,0.72,3.26,1.18,1.53,0.41,0.15,0.32,0.56,0.51,2.2
4,0,1972,72.0,1.84,1.98,1.16,1.41,0.46,0.4,0.03,0.19,0.75,1.79,4.23
4,0,1973,73.0,6.05,5.35,3.34,0.41,0.41,0.06,0.06,0.17,0.53,1.91,6.58
4,0,1974,74.0,5.67,1.66,5.4,1.77,0.17,0.13,0.4,0.19,0.01,1.55,1.03
4,0,1975,75.0,1.58,5.41,5.76,2.08,0.24,0.2,0.17,0.33,0.34,2.61,1.19
4,0,1976,76.0,0.45,3.89,1.4,1.49,0.25,0.15,0.34,0.55,1.31,0.51,0.86
4,0,1977,77.0,1.98,1.16,1.64,0.23,1.88,0.35,0.08,0.75,0.87,0.5,2.18
4,0,1978,78.0,7.97,5.77,5.75,3.48,0.38,0.17,0.12,0.22,1.31,0.2,1.96
4,0,1979,79.0,5.05,4.86,3.44,1.12,0.84,0.05,0.38,0.45,0.24,2.51,2.55
4,0,1980,80.0,6.63,7.51,2.81,1.68,0.88,0.33,0.2,0.04,0.22,0.57,0.63
4,0,1981,81.0,4.39,2.08,4.04,0.97,0.9,0.09,0.04,0.1,0.58,2.44,5.99
4,0,1982,82.0,4.24,2.95,5.78,3.64,0.22,0.68,0.23,0.36,1.26,2.66,5.05
4,0,1983,83.0,5.93,6.8,9.02,3.12,0.53,0.23,0.1,1.14,0.91,1.18,6.55
4,0,1984,84.0,0.33,2.2,1.67,1.21,0.39,0.43,0.59,0.61,0.27,1.61,6.14
4,0,1985,85.0,0.81,1.85,2.88,0.24,0.2,0.21,0.28,0.07,1.08,1.15,3.84
4,0,1986,86.0,3.8,9.33,4.7,1.0,0.7,0.08,0.22,0.12,1.4,0.64,0.77
4,0,1987,87.0,3.07,2.79,3.59,0.4,0.63,0.2,0.25,0.04,0.1,1.33,2.26
4,0,1988,88.0,3.84,0.8,0.59,2.42,0.91,0.57,0.09,0.41,0.11,0.1,4.2
4,0,1989,89.0,1.59,1.57,5.1,0.83,0.77,0.31,0.04,0.29,1.33,1.95,1.05
4,0,1990,90.0,3.72,2.36,1.3,0.83,2.46,0.18,0.28,0.36,0.41,0.47,0.71
4,0,1991,91.0,1.0,2.24,9.11,0.75,0.82,0.32,0.26,0.2,0.24,1.28,1.07
4,0,1992,92.0,1.94,5.98,3.65,1.03,0.23,0.71,0.24,0.2,0.05,2.13,0.59
4,0,1993,93.0,8.86,5.98,3.05,1.45,1.44,0.87,0.03,0.22,0.04,0.82,1.42
4,0,1994,94.0,1.91,3.96,1.24,1.36,1.35,0.1,0.05,0.06,0.34,0.63,3.73
4,0,1995,95.0,12.5,1.27,9.57,2.69,1.73,0.95,0.17,0.06,0.07,0.05,0.36
4,0,1996,96.0,5.12,5.99,2.57,2.1,2.01,0.18,0.2,0.06,0.27,1.7,3.35
4,0,1997,97.0,7.62,0.71,0.84,0.89,0.38,0.65,0.31,0.27,0.94,1.08,3.95
4,0,1998,98.0,6.97,11.5,4.15,2.17,3.03,0.77,0.2,0.13,0.74,0.76,4.34
